"ID","Rating","Sales","Appraise","Type","Actor","Director","Area","Publish","Evaluate"
16,0.666666666666667,142970,0.264455324357405,0.678926912629186,0.50078239397427,0.321228942476538,0.649291987566325,0.634247269572711,"Excellent"
17,0.884057971014493,138249,0.673244862462153,0.678926912629186,0.197588519124886,0.448900731344916,0.709915111817034,0.634247269572711,"Excellent"
18,0.739130434782609,138089,0.259981962249565,0.571333998753816,0.304909414123076,0.222055162831984,0.649291987566325,0.634247269572711,"Excellent"
19,0.956521739130435,129657,0.516896218514462,0.156764371112795,0.211567867814322,0.208496015231528,0.0201364498483939,0.132656019924197,"Excellent"
20,0.710144927536232,126739,0.549565161373446,0.216277849917667,0.872788575318928,0.462995362359858,0,1,"Excellent"
21,0.666666666666667,124644,0.448651678154996,0.491053748455999,0.747324028896706,0.932853917551635,0.22688885448144,1,"Excellent"
22,0.753623188405797,124620,0.275566578625266,0.571333998753816,0.591133768837162,0.316441752912194,0.649291987566325,0.634247269572711,"Excellent"
23,0.449275362318841,120180,0.122895058944792,0.630019647312595,0.514102002993413,0.451317642972464,0.22688885448144,1,"Excellent"
24,0.797101449275362,118521,0.444836693938027,0.368326620770325,0.502272616751228,0.279834305672586,0.22688885448144,1,"Excellent"
25,0.695652173913043,117824,0.210099851832764,0.580924782057891,0.323322688884926,0.189467861346781,0.649291987566325,0.634247269572711,"Excellent"
26,0.347826086956522,117452,0.29524705276042,0.72380184320511,0.298240153885224,0.470394038606264,0.649291987566325,1,"Excellent"
27,0.652173913043478,117020,0.318532500161051,0.336411729053218,0.714794702630854,0.272178340097899,0,1,"Excellent"
28,0.507246376811594,115954,0.265725697352316,0.216277849917667,0.243656827305982,0.227879550000965,0,1,"Excellent"
29,0.594202898550725,114974,0.15597500483154,0.580924782057891,0.261759954180242,0.18488489518676,0.680258515537081,0.634247269572711,"Excellent"
30,0.449275362318841,112793,0.092726921342524,0.473331868182521,0.777902773500186,0.199736921661832,0.649291987566325,0.634247269572711,"Excellent"
31,0.202898550724638,111880,0.0864652451201443,0.522426733437225,0.759112350261789,0.511639930017303,0.22688885448144,1,"Excellent"
32,0.594202898550725,111236,0.168079623784062,0.409739722008542,0.198354703279247,0.240922510886555,0.649291987566325,0.132656019924197,"Excellent"
33,0.652173913043478,108080,0.267204792887973,0.404151014090854,0.258412626369054,0.87498150732953,0.649291987566325,0.634247269572711,"Excellent"
34,0.623188405797101,104914,0.368418475810088,0.359154911064886,0.758769782734381,0.269986556632597,0,1,"Excellent"
35,0.63768115942029,103781,0.13832248920956,0.431804545423054,0.229517001399448,0.262434310818373,0.649291987566325,0.634247269572711,"Excellent"
36,0.318840579710145,100426,0.162008632351994,0.303646979299385,0.376441188071734,0.340417902191462,0,1,"Excellent"
37,0.753623188405797,100262,0.221806351864975,0.737953428942613,0.28688787667569,0.259865437681309,0.649291987566325,1,"Excellent"
38,0.231884057971014,104467,0.132764285254139,0.413741797394929,0.832486100079428,0.451317642972464,0.22688885448144,1,"Excellent"
39,0.768115942028985,97907,0.196213360819429,0.417652959685552,0.174948263658124,0.201050705294371,0.649291987566325,0.634247269572711,"Good"
40,0.449275362318841,97412,0.113449719770663,0.522426733437225,0.560104931567544,0.441480346311436,0.22688885448144,1,"Good"
41,0.826086956521739,95525,0.476822779101978,0.67836335815502,0.153741496598639,0.153609769275795,0,1,"Good"
42,1,94758,0.211195000966308,0.277442606089484,0.262568283866366,0.448900731344916,0.649291987566325,0.634247269572711,"Good"
43,0.782608695652174,90131,0.509897571345745,0.205054798397986,0.293998584342395,0.189975042935157,0,1,"Good"
44,0.753623188405797,89983,0.268191715518907,0.490775956323713,0.575227612887887,0.644442228897451,0.22688885448144,1,"Good"
45,0.434782608695652,88873,0.0731675578174322,0.522426733437225,0.608651451049045,0.142912965452475,0.876180842047765,1,"Good"
46,0.608695652173913,88110,0.235195516330606,0.689609718100188,0.485099663376073,0.149947416493532,0.22688885448144,1,"Good"
47,0.753623188405797,85557,0.222995554982929,0.513272529008356,0.36944070718041,0.153210970816958,0.876180842047765,0.634247269572711,"Good"
48,0.666666666666667,82551,0.172232171616311,0.571333998753816,0.136327827397838,0.212501688461217,0.649291987566325,0.634247269572711,"Good"
49,0.710144927536232,82221,0.306938091863686,0.551297814198278,0.32189082145964,0.197474383631253,0,1,"Good"
50,0.405797101449275,81258,0.204621529343555,0.336411729053218,0.840973021456398,0.256201316034914,0,1,"Good"
51,0.768115942028985,80268,0.246016878180764,0.678926912629186,0.299882208641995,0.274043687727942,0.649291987566325,0.634247269572711,"Good"
52,0.579710144927536,78578,0.192984603491593,0.336411729053218,0.205285481944962,0.209977036927451,0.22688885448144,1,"Good"
53,0.710144927536232,77413,0.175064098434581,0.571333998753816,0.368987372550291,0.124484617314285,0.649291987566325,0.634247269572711,"Good"
54,0.550724637681159,77117,0.0923687431553179,0.47340705429824,0.449066584536913,0.3045823229367,0.22688885448144,1,"Good"
55,0.826086956521739,76681,0.246570894801263,0.580924782057891,0.26594424902606,0.278959521956428,0.657243867538684,0,"Good"
56,0.188405797101449,75853,0.0799922695355279,0.689609718100188,0.326876421736288,0.121976046363537,0,1,"Good"
57,0.72463768115942,75540,0.263258390774979,0.404151014090854,0.380520119088143,0.121472724115086,0.649291987566325,0.132656019924197,"Good"
58,0.956521739130435,75512,0.63562069187657,0.408062176381477,0.205220102337996,0.304759209349894,0.731542167376821,0.634247269572711,"Good"
59,0.753623188405797,75152,0.308204599626361,0.678926912629186,0.142755561319047,0.120848797494002,0.649291987566325,0.634247269572711,"Good"
60,0.492753623188406,74355,0.0887727887650583,0.346049467879558,0.48223430754351,0.340417902191462,0.22688885448144,1,"Good"
61,0.652173913043478,73729,0.110000644205373,0.547028075238073,0.214535345512311,0.232021908186303,0.649291987566325,0.634247269572711,"Good"
62,0.840579710144928,73141,0.274816723571475,0.547028075238073,0.187505470814219,0.175755948207658,0.649291987566325,0.634247269572711,"Good"
63,0.826086956521739,72468,0.319022096244283,0.571333998753816,0.315160504233465,0.274043687727942,0.709915111817034,0.634247269572711,"Good"
64,0.782608695652174,72165,0.271142176125749,0.571333998753816,0.34784220280646,0.316441752912194,0.649291987566325,0.634247269572711,"Good"
65,0.594202898550725,71902,0.42402757198995,0.263010940282771,0.304222658086269,0.115622608013276,0,1,"Good"
66,0.449275362318841,71680,0.226510339496231,0.216277849917667,0.533792071236755,0.551498067113921,0,1,"Good"
67,0.63768115942029,70928,0.114681440443213,0.571333998753816,0.199643383962004,0.168892755375739,0.649291987566325,0.634247269572711,"Good"
68,0.72463768115942,70558,0.20484700122399,0.547028075238073,0.240177659626202,0.232021908186303,0.649291987566325,0.634247269572711,"Good"
69,0.492753623188406,70316,0.207373574695613,0.573816337356315,0.553962220313066,0.383283912341526,0.22688885448144,1,"Good"
70,0.63768115942029,69942,0.186530954068157,0.310060045810182,0.281050720526495,0.112470813741823,0.0242859526892267,1,"Good"
71,0.391304347826087,69906,0.0770650003221027,0.522426733437225,0.463615708396146,0.256155647179144,0,1,"Good"
72,0.376811594202899,69654,0.149133543773755,0.556618858542148,0.440732575794416,0.22450745174217,0,1,"Good"
73,0.521739130434782,69590,0.0919538748953166,0.233528814838458,0.114082010882192,0.147830407739263,0,1,"Good"
74,0.739130434782609,69583,0.32219802873156,0.58576566456053,0.196689414447272,0.111893520811491,0.649291987566325,0.634247269572711,"Good"
75,0.811594202898551,68522,0.233874895316627,0.571333998753816,0.192707202022985,0.20554040407289,0.649291987566325,0.634247269572711,"Good"
76,0.246376811594203,68152,0.155066675256072,0.513272529008356,0.337276642189839,0.159789537329465,0,1,"Good"
77,0.63768115942029,67866,0.182862848676158,0.511203681917545,0.424897743052741,0.183574327670824,0.22688885448144,1,"Good"
78,0.826086956521739,67471,0.327256329317787,0.575450266259123,0.36944070718041,0.127216708368979,0.649291987566325,0.634247269572711,"Good"
79,0.710144927536232,67332,0.262933711267152,0.172591855946839,0.217487153717722,0.551498067113921,0.22688885448144,1,"Good"
80,0.36231884057971,66666,0.226846614700767,0.336411729053218,0.728576291517401,0.211552934063177,0,1,"Good"
81,0.739130434782609,65970,0.240434194421181,0.571333998753816,0.104712194647517,0.106083606167225,0.649291987566325,0.634247269572711,"Good"
82,0.898550724637681,65928,0.797590671906204,0.667345073178731,0.519088683924722,0.1889372021072,0.22688885448144,1,"Good"
83,0.521739130434782,65861,0.0993519293950912,0.216277849917667,0.187873433726151,0.105908327812333,0,1,"Good"
84,0.217391304347826,64892,0.111175674805128,0.216277849917667,0.554881587265565,0.211552934063177,0,1,"Good"
85,0.579710144927536,63760,0.166467821941635,0.473331868182521,0.254378002193729,0.156886992094785,0.649291987566325,0.132656019924197,"Good"
86,0.666666666666667,62982,0.485219351929395,0.142877061147219,0.332274291765952,0.269986556632597,0,1,"Good"
87,0.318840579710145,62234,0.0929627005089222,0.580924782057891,0.235634587433067,0.100075900351843,0.649291987566325,0.634247269572711,"Good"
88,0.594202898550725,61908,0.183648779230819,0.678926912629186,0.160688485084264,0.17049116532769,0.649291987566325,0.634247269572711,"Good"
89,0.652173913043478,61345,0.115558848160794,0.487763533989235,0.330703560216779,0.161117793486721,0.660536627872609,0.634247269572711,"Good"
90,0.797101449275362,61340,0.337427043741545,0.737953428942613,0.276004603588854,0.179251866955688,0.649291987566325,0.634247269572711,"Good"
91,0.797101449275362,60923,0.394416027829672,0.175604278281317,0.212568554030031,0.470394038606264,0.22688885448144,1,"Good"
92,0.666666666666667,60773,0.248558912581331,0.580924782057891,0.151977868192551,0.0977265271729692,0.649291987566325,0.634247269572711,"Good"
93,0.753623188405797,60704,0.190424531340591,0.370731507099684,0.127464297871651,0.0976155711501476,0.649291987566325,0.132656019924197,"Good"
94,0.608695652173913,60611,0.135249629581911,0.511203681917545,0.505691267770015,0.0974660217280838,0.22688885448144,1,"Good"
95,0.579710144927536,60273,0.1595709592218,0.419654197750185,0.538501023920291,0.644442228897451,0.22688885448144,1,"Good"
96,0.753623188405797,60223,0.36135927333634,0.58576566456053,0.135319036272174,0.219335936243704,0.669013875230797,0.634247269572711,"Good"
97,0.797101449275362,59297,0.309811247825807,0.571333998753816,0.190434044944427,0.20554040407289,0.709915111817034,0.634247269572711,"Good"
98,0.768115942028985,59170,0.328372093023256,0.417652959685552,0.107671027108222,0.292142383914271,0.709915111817034,0.634247269572711,"Good"
99,0.681159420289855,59087,0.164327771693616,0.571333998753816,0.197711173428863,0.14510796503438,0.649291987566325,0.634247269572711,"Good"
100,0.681159420289855,59074,0.198224569992914,0.231438412572255,0.147657951186829,0.0949944361182759,0.649291987566325,0.634247269572711,"Good"
101,0.855072463768116,57815,0.381405656123172,0.408062176381477,0.301939775115765,0.186052345513839,0.709915111817034,0.634247269572711,"Good"
102,0.869565217391304,57666,0.531005604586742,0.311354651125196,0.0884861649187078,0.0927302900293953,0.0310575142915131,0.132656019924197,"Good"
103,0.405797101449275,57480,0.184755524061071,0.120133879135551,0.419046538392958,0.256201316034914,0,1,"Good"
104,0.942028985507246,57105,0.755192939509115,0.417652959685552,0.0875767940218184,0.140510526349643,0.748402171999948,0.634247269572711,"Good"
105,0.797101449275362,56792,0.403148875861625,0.678926912629186,0.591133768837162,0.321228942476538,0.649291987566325,0.634247269572711,"Good"
106,0.594202898550725,56547,0.295950525027379,0.298813685865014,0.0915654903740686,0.0909308727897239,0,1,"Good"
107,0.695652173913043,56013,0.123907749790633,0.511203681917545,0.515201028783237,0.451317642972464,0.22688885448144,1,"Good"
108,0.608695652173913,55596,0.223804676931006,0.335503761121108,0.502333403575886,0.644442228897451,0.22688885448144,1,"Good"
109,0.623188405797101,54436,0.160076016233975,0.323592971660751,0.469469884856246,1,0,1,"Good"
110,0.739130434782609,53922,0.442843522514978,0.142877061147219,0.715529007472727,0.202097551248818,0.22688885448144,1,"Good"
111,0.536231884057971,53724,0.146664948785673,0.513272529008356,0.113813468199035,0.146979744897631,0.709915111817034,0.634247269572711,"Good"
112,0.463768115942029,53591,0.0906860787218965,0.511203681917545,0.567033278760273,0.256155647179144,0.22688885448144,1,"Good"
113,0.217391304347826,53454,0.157999098112478,0.227726793010921,0.217693018430565,0.0859571484623746,0,1,"Good"
114,0.782608695652174,53411,0.194747149391226,0.191220771989644,0.0983806389911008,0.0936581396695119,0.0310575142915131,0.132656019924197,"Good"
115,0.884057971014493,52668,0.456753204921729,0.835955559513908,0.0803844969282391,0.0846932146371899,0.649291987566325,0.634247269572711,"Good"
116,0.449275362318841,52496,0.119032403530245,0.522426733437225,0.403052849416176,0.415640457460426,0.22688885448144,1,"Good"
117,0.565217391304348,52249,0.0105057012175482,0.0540180797284186,0.0797053054740562,0.173856027324127,0,1,"Good"
118,0.260869565217391,52245,0.165538877794241,0.479288790200437,0.413965840506179,0.349752680633189,0.018765172518442,1,"Good"
119,0.710144927536232,52157,0.0632686980609418,0.449025944666778,0.325954082983471,0.3045823229367,0.22688885448144,1,"Good"
120,0.710144927536232,52000,0.468444244024995,0.336411729053218,0.192668838782534,0.209977036927451,0.22688885448144,1,"Good"
121,0.550724637681159,51566,0.223295754686594,0.50359471371618,0.276829143094887,0.1889372021072,0.876180842047765,1,"Good"
122,0.652173913043478,51383,0.0877227340076016,0.570770444279651,0.111101565328276,0.082626859719426,0.651488676417527,0.634247269572711,"Good"
123,0.710144927536232,51072,0.256454293628809,0.336411729053218,0.437742404348554,0.0878884264827906,0,1,"Good"
124,0.72463768115942,50415,0.224519744894672,0.62042886400852,0.150346079655055,0.0990837283796561,0.649291987566325,0.634247269572711,"Good"
125,0.449275362318841,50301,0.098739934291052,0.58576566456053,0.133064790650176,0.219335936243704,0.649291987566325,0.634247269572711,"Good"
126,0.318840579710145,48814,0.311895896411776,0.479288790200437,0.413965840506179,0.349752680633189,0.018765172518442,1,"Good"
127,0.304347826086956,48787,0.112358435869355,0.336411729053218,0.389461996077224,0.349752680633189,0,1,"Good"
128,0.420289855072464,48546,0.153709978741223,0.120133879135551,0.138511830466897,0.141148925495443,0,1,"Good"
129,0.855072463768116,48477,0.417550731173098,0.689609718100188,0.166166323558812,0.0779538422945062,0.709915111817034,0.634247269572711,"Good"
130,0.608695652173913,48345,0.192947239579978,0.359154911064886,0.372038060657146,0.551498067113921,0,1,"Good"
131,0.217391304347826,48297,0.186587644140952,0.336411729053218,0.256343713021348,0.0776643918001891,0.22688885448144,1,"Good"
132,0.565217391304348,48130,0.13299104554532,0.58576566456053,0.0730284806535799,0.154285153762535,0.680349501857838,0.634247269572711,"Good"
133,0.579710144927536,47880,0.290785286349288,0.336411729053218,0.511482496096135,0.551498067113921,0,1,"Good"
134,0.695652173913043,47815,0.136906525800425,0.571333998753816,0.394391942638851,0.154285153762535,0.649291987566325,0.634247269572711,"Good"
135,0.72463768115942,47367,0.25904786445919,0.580924782057891,0.264894393023293,0.0761688975795506,0.649291987566325,0.634247269572711,"Good"
136,0.826086956521739,46343,0.245840365908652,0.580924782057891,0.26594424902606,0.278959521956428,0.657243867538684,0.634247269572711,"Good"
137,0.971014492753623,46030,1,0.743082140662088,0.184435330923473,0.304759209349894,0.709915111817034,0.634247269572711,"Good"
138,0.478260869565217,45610,0.200050248019068,0.263010940282771,0.299691473094401,0.0733435391433552,0,1,"Good"
139,0.739130434782609,45119,0.280667396766089,0.404151014090854,0.265876708109773,0.87498150732953,0.649291987566325,0.634247269572711,"Good"
140,0.797101449275362,44913,0.186650776267474,0.431804545423054,0.0678137815888865,0.126452076646491,0.649291987566325,0,"Good"
141,0.594202898550725,44755,0.0931533852992334,0.513272529008356,0.361605960891108,0.0943463886226659,0.673577940255552,0.132656019924197,"Good"
142,0.594202898550725,44717,0.0544585453842685,0.431804545423054,0.150181279819315,0.120428290248091,0.649291987566325,0.634247269572711,"Good"
143,0.695652173913043,44703,0.148317979771951,0.374960625106446,0.224517892939543,0.0718850302636572,0.649291987566325,0.634247269572711,"Good"
144,0.608695652173913,44558,0.151231076467178,0.394909777673884,0.0911634868403279,0.113311828233644,0.709915111817034,0.634247269572711,"Good"
145,0.695652173913043,44509,0.0599652129098757,0.346089544345394,0.412887076991241,0.0982459300044382,0.0606231242507086,1,"Good"
146,0.115942028985507,44394,0.0441473941892675,0.216277849917667,0.396096675365937,0.0713881402484128,0,1,"Good"
147,0.695652173913043,44092,0.116388584680796,0.571333998753816,0.132538511830467,0.178312760907459,0.649291987566325,0.634247269572711,"Good"
148,0.695652173913043,43206,0.169154158345681,0.264621560760092,0.105287102926953,0.20680567794666,0.649291987566325,0.634247269572711,"Good"
149,0.768115942028985,42981,0.31302712104619,0.408062176381477,0.0968671821389398,0.0691159538680234,0.709915111817034,0.634247269572711,"Good"
150,0.898550724637681,42654,0.375654190555949,0.490851142439433,0.212135751838464,0.0685901188033473,0.660536627872609,0.132656019924197,"Good"
151,0.753623188405797,41384,0.192554274302648,0.40826728159616,0.82564177378656,0.178312760907459,0.649291987566325,0.634247269572711,"Good"
152,0.318840579710145,41236,0.0148386265541455,0.0327272171340981,0.0666715296126393,0.0742054583930995,0,1,"Good"
153,0.681159420289855,41195,0.0859034980351736,0.551144342743379,0.0617869705467572,0.0662439617410769,0.711676250661112,0.634247269572711,"Good"
154,0.347826086956522,41184,0.082587128776654,0.17733684982596,0.14877102548724,0.11306097113857,0,1,"Good"
155,0.666666666666667,40919,0.076853700959866,0.571333998753816,0.0635176389856975,0.127105752346157,0.0242859526892267,0.132656019924197,"Good"
156,0.246376811594203,40862,0.0746853056754493,0.53387567653048,0.313871823550707,0.110065158522387,0.876180842047765,1,"Good"
157,0.797101449275362,40609,0.307255040907041,0.404151014090854,0.22664354065693,0.0653016395762445,0.669013875230797,0.634247269572711,"Good"
158,0.521739130434782,40582,0.147834825742447,0.120133879135551,0.290508069788678,0.197474383631253,0,1,"Good"
159,0.420289855072464,40071,0.159864716871739,0.826557509577107,0.507414911953662,0.171025040683875,0.649291987566325,1,"Good"
160,0.565217391304348,39924,0.0672421567995877,0.397197701531378,0.492124729160926,0.0842067770009069,0.22688885448144,1,"Good"
161,0.72463768115942,39758,0.070736326740965,0.368326620770325,0.646308753843078,0.395124849646549,0.22688885448144,1,"Good"
162,0.782608695652174,39747,0.168234233073504,0.431804545423054,0.13250771317264,0.0713069333041739,0.649291987566325,0.634247269572711,"Good"
163,0.898550724637681,39489,0.467574566771887,0.431804545423054,0.174942860384821,0.0708920542623193,0.649291987566325,0.634247269572711,"Good"
164,0.623188405797101,39464,0.153836242994267,0.571333998753816,0.14288794151497,0.17049116532769,0.709915111817034,0.634247269572711,"Good"
165,0.550724637681159,39352,0.0606313212652194,0.895204762546853,0.127856035186116,0.0632803102909299,0.895902729712237,0.634247269572711,"Good"
166,0.884057971014493,39344,0.342344907556529,0.446524040446604,0.191137010801143,0.292142383914271,0.709915111817034,0.634247269572711,"Good"
167,0.565217391304348,39230,0.172232171616311,0.091048818011819,0.14877102548724,0.141148925495443,0,1,"Good"
168,0.173913043478261,38971,0.0741854023062552,0.563230554132029,0.38595851366758,0.0734416306997626,0.22688885448144,1,"Good"
169,0.72463768115942,38916,0.154292340398119,0.264621560760092,0.0580927525895187,0.0886498420886748,0.649291987566325,0.634247269572711,"Good"
170,0.536231884057971,38849,0.0655659344198931,0.690503508663984,0.354588189525214,0.161117793486721,0.649291987566325,0,"Good"
171,0.594202898550725,38678,0.0925864845712813,0.274775898538333,0.214726621387236,0.0621964789955425,0.649291987566325,0.634247269572711,"Good"
172,0.188405797101449,38304,0.114379952328802,0.155936624717795,0.396646188260848,0.349752680633189,0,1,"Good"
173,0.231884057971014,37907,0.105486052953682,0.120133879135551,0.0972799922192864,0.0609566660448841,0,1,"Good"
174,0.768115942028985,37740,0.258855891258133,0.350000706636017,0.176665964241137,0.0606881203084899,0.649291987566325,0.132656019924197,"Good"
175,0.63768115942029,37678,0.216295819107131,0.575450266259123,0.160137351207361,0.146979744897631,0.709915111817034,0.634247269572711,"Good"
176,0.565217391304348,37423,0.100199703665529,0.787611848671483,0.126813743765973,0.122675551724803,0.649291987566325,0.634247269572711,"Good"
177,0.695652173913043,37217,0.179497519809315,0.190035944088031,0.0950549242731246,0.551498067113921,0,1,"Good"
178,0.681159420289855,37056,0.227118469368035,0.205054798397986,0.552375008780319,0.0595882084300848,0,1,"Good"
179,0.681159420289855,36694,0.234550022547188,0.444004642928588,0.184270531087733,0.182257327921681,0.254361394708881,1,"Good"
180,0.159420289855072,36570,0.056257166784771,0.444004642928588,0.511612174655406,0.101751497102279,0.22688885448144,1,"Good"
181,0.768115942028985,36134,0.357798106036204,0.336411729053218,0.0597207588357027,0.0581055786758605,0.018765172518442,0.132656019924197,"Good"
182,0.971014492753623,35950,0.858934484313599,0.277442606089484,0.262568283866366,0.448900731344916,0.649291987566325,0.634247269572711,"Good"
183,0.695652173913043,35608,0.485260581073246,0.263010940282771,0.433506778406359,0.0716139116339802,0,1,"Good"
184,0.782608695652174,35390,0.190299555498293,0.571333998753816,0.132538511830467,0.212501688461217,0.649291987566325,0.634247269572711,"Good"
185,0.159420289855072,35348,0.11962636088385,0.120133879135551,0.481850404975334,0.0568416448506757,0,1,"Good"
186,0.753623188405797,35278,0.35668105391999,0.458123925305334,0.255073403467821,0.0567290807695524,0.22688885448144,1,"Good"
187,0.782608695652174,34621,0.198523481285834,0.265185115234257,0.0800451713648128,0.116764329407527,0.649291987566325,0.634247269572711,"Good"
188,0.840579710144928,34443,0.322009920762739,0.154453657182017,0.686848973107909,0.202097551248818,0.22688885448144,1,"Good"
189,0.710144927536232,34101,0.171987373574696,0.580924782057891,0.21132742215234,0.168892755375739,0.649291987566325,0.634247269572711,"Good"
190,0.869565217391304,34018,0.367936610191329,0.649146473314674,0.174701874395509,0.304759209349894,0.709915111817034,0.634247269572711,"Good"
191,0.521739130434782,33976,0.0784732332667654,0.40826728159616,0.138637186407526,0.0546353888606585,0.711180920118722,0.634247269572711,"Good"
192,0.884057971014493,33960,0.288104103588224,0.175604278281317,0.0500591658426675,0.304759209349894,0.73522444456815,0.634247269572711,"Good"
193,0.449275362318841,33886,0.0679082651549314,0.368326620770325,0.303177124702144,0.0544906636135,0.673577940255552,0.132656019924197,"Good"
194,0.565217391304348,33803,0.0847078528634929,0.473331868182521,0.321892982768961,0.156886992094785,0.649291987566325,0.634247269572711,"Good"
195,0.217391304347826,33708,0.092272112349417,0.263010940282771,0.286424816153626,0.0542044292357864,0,1,"Good"
196,0.623188405797101,33406,0.121667203504477,0.473331868182521,0.411975814948696,0.0751735094907601,0.649291987566325,0.132656019924197,"Good"
197,0.666666666666667,32526,0.324433421374734,0.336411729053218,0.456825684999973,0.551498067113921,0,1,"Good"
198,0.405797101449275,32518,0.0493603040649359,0.61620892932974,0.351361354708683,0.0522908398566898,0.22688885448144,1,"Good"
199,0.797101449275362,32425,0.288955743090897,0.431804545423054,0.190961404418797,0.17379840523498,0.649291987566325,0,"Good"
200,0.652173913043478,32331,0.119792565869999,0.491053748455999,0.0993489055669925,0.102196929251867,0.709915111817034,0.00262369341796302,"Good"
201,0.434782608695652,32216,0.155993042581975,0.513510244674806,0.227084988085782,0.0518052062495578,0,1,"Good"
202,0.289855072463768,32214,0.0770418089286865,0.689609718100188,0.44600292857413,0.0518019901329543,0.876180842047765,1,"Good"
203,0.550724637681159,32100,0.153001352831283,0.648936146463839,0.258803283028859,0.133137579036066,0.285418909000394,1,"Good"
204,0.565217391304348,31763,0.102667010242865,0.368326620770325,0.484765470922285,0.0510767558388597,0.22688885448144,1,"Good"
205,0.811594202898551,31591,0.284876634671133,0.580924782057891,0.26594424902606,0.278959521956428,0.657243867538684,0,"Good"
206,0.550724637681159,31493,0.0763872962700509,0.46632875134162,0.120643745981315,0.050642580097384,0.649291987566325,0.634247269572711,"Good"
207,0.63768115942029,31453,0.142333311859821,0.265185115234257,0.270854203476466,0.0585912122829925,0.649291987566325,0.634247269572711,"Good"
208,0.681159420289855,31151,0.186667525607164,0.571333998753816,0.167138912753346,0.14510796503438,0.649291987566325,0.634247269572711,"Good"
209,0.594202898550725,31139,0.116366681698125,0.58576566456053,0.0854192669919437,0.0786420912476603,0.649291987566325,0.634247269572711,"Good"
210,0.695652173913043,30994,0.155964697545578,0.143531499314818,0.180536869235383,0.186052345513839,0.649291987566325,0.634247269572711,"Good"
211,0.536231884057971,30922,0.132501449462089,0.437138362357213,0.432328324498981,0.17982835585687,0.22688885448144,1,"Good"
212,0.507246376811594,30603,0.0379089093603041,0.473331868182521,0.163675954893474,0.292142383914271,0.729636999481506,0,"Good"
213,0.782608695652174,30429,0.307882496940024,0.233925879159038,0.571428031101241,0.0707802942103469,0,1,"Good"
214,0.376811594202899,30393,0.0754995812665078,0.397197701531378,0.140568316286006,0.048873715965446,0,1,"Good"
215,0.0579710144927536,29909,0.104464343232623,0.473331868182521,0.392545103823897,0.0480954157473933,0,1,"Good"
216,0.840579710144928,29843,0.380332409972299,0.268333180321426,0.0458835162341346,0.0479892838994771,0.649291987566325,0.634247269572711,"Good"
217,0.63768115942029,29568,0.145707659601881,0.701058661193443,0.17011557601595,0.0475470678664926,0.709915111817034,0.634247269572711,"Good"
218,0.695652173913043,29534,0.00871609869226309,0.443381141457852,0.129479178486327,0.138264604921516,0,1,"Good"
219,0.347826086956522,29350,0.175571732268247,0.479288790200437,0.413965840506179,0.349752680633189,0.018765172518442,1,"Good"
220,0.565217391304348,29228,0.190994008890034,0.562531258897404,0.445922960129246,0.644442228897451,0.22688885448144,1,"Good"
221,0.753623188405797,29203,0.224813502544611,0.278294069275677,0.156064904118915,0.470394038606264,0,1,"Good"
222,0.681159420289855,29185,0.189980029633447,0.273866539984873,0.513451448887736,0.182257327921681,0,1,"Good"
223,0.391304347826087,29100,0.138801778006829,0.591616320021136,0.46701896008602,0.470394038606264,0.22688885448144,1,"Good"
224,0.753623188405797,29032,0.278477098499001,0.464309073659684,0.535281213359053,0.0644493686763107,0.22688885448144,1,"Good"
